event_id,toa_mjd_bary
B05691,60381.140065918000
B05692,60381.140100718003
B05693,60381.140102701997
B05695,60381.140483618001
B05696,60381.140507939999
B05697,60381.140717533002
B05698,60381.140931611000
B05699,60381.140933504001
B05701,60381.140935884003
B05702,60381.140937491000
B05703,60381.141119874999
B05704,60381.141139031002
B05705,60381.141231686001
B05706,60381.141405918999
B05708,60381.141442498003
B05709,60381.141461017003
B05710,60381.141468759000
B05711,60381.141491205999
B05712,60381.141524963001
B05713,60381.141573667002
B05714,60381.141627129997
B05715,60381.141771465998
B05716,60381.141808681001
B05717,60381.141935371001
B05719,60381.141963456997
B05720,60381.141973552003
B05721,60381.142082314997
B05722,60381.142150637999
B05723,60381.142183142998
B05724,60381.142187411999
B05725,60381.142362309998
B05726,60381.142405127997
B05727,60381.142414039001
B05728,60381.142739317002
B05729,60381.142749701998
B05730,60381.142923384999
B05731,60381.142926097004
B05732,60381.142927430003
B05733,60381.142944493004
B05734,60381.143087340002
B05735,60381.143151522003
B05736,60381.143162098997
B05737,60381.143320529998
B05738,60381.143408980002
B05739,60381.143503747000
B05742,60381.143623174001
B05743,60381.143762920998
B05744,60381.143848790001
B05745,60381.143911134001
B05746,60381.143987905001
B05747,60381.144146885999
B05750,60381.144237330001
B05751,60381.144278737003
B05752,60381.144281162000
B05754,60381.144315810001
B05755,60381.144396333002
B05756,60381.144450970998
B05757,60381.144741203003
B05758,60381.144791895000
B05759,60381.144808156998
B05761,60381.144967761997
B05762,60381.144972089998
B05764,60381.145020730000
B05766,60381.145052093001
B05767,60381.145098105997
B05768,60381.145112352002
B05769,60381.145116475003
B05771,60381.145157952000
B05772,60381.145161250999
B05774,60381.145270481997
B05775,60381.145380574002
B05776,60381.145492616997
B05779,60381.145497236001
B05780,60381.145529027002
B05781,60381.145539705001
B05782,60381.145634152999
B05783,60381.145680567999
B05784,60381.145683467003
B05785,60381.145740858003
B05786,60381.145765335001
B05788,60381.145781523999
B05789,60381.145827464003
B05791,60381.145894082001
B05792,60381.145980752997
B05793,60381.146066907997
B05794,60381.146183067001
B05796,60381.146214834000
B05798,60381.146262372997
B05799,60381.146279772998
B05800,60381.146331183998
B05801,60381.146400471996
B05802,60381.146407312997
B05803,60381.146431672001
B05804,60381.146479796997
B05805,60381.146546201002
B05806,60381.146620763000
B05807,60381.146692224000
B05808,60381.146736253999
B05809,60381.146757426002
B05812,60381.146822044997
B05813,60381.146986332998
B05814,60381.147039679003
B05815,60381.147192210999
B05816,60381.147226519002
B05817,60381.147336510003
B05818,60381.147469057003
B05819,60381.147529549002
B05820,60381.147592360998
B05821,60381.147594016998
B05822,60381.147621894001
B05825,60381.147631410000
B05826,60381.147681620998
B05827,60381.147776311002
B05828,60381.147994507999
B05829,60381.148047351002
B05830,60381.148063770001
B05831,60381.148067629001
B05832,60381.148069194998
B05833,60381.148150218003
B05834,60381.148181176002
B05837,60381.148216146998
B05838,60381.148260640999
B05839,60381.148431032001
B05840,60381.148565572999
B05841,60381.148623410998
B05843,60381.148765115002
B05845,60381.148854330000
B05846,60381.148899088003
B05848,60381.148911675999
B05849,60381.148961058003
B05850,60381.148985430002
B05851,60381.149344676996
B05852,60381.149390289997
B05854,60381.149532556999
B05855,60381.149589900997
B05858,60381.149617691000
B05859,60381.149755609003
B05860,60381.149875891002
B05861,60381.149969783997
B05862,60381.150058715997
B05863,60381.150060391003
B05864,60381.150220914998
B05865,60381.150351128003
B05866,60381.150389731003
B05867,60381.150391178002
B05868,60381.150411012997
B05870,60381.150429351001
B05871,60381.150441115002
B05872,60381.150450635003
B05874,60381.150478085998
B05877,60381.150608652999
B05878,60381.150676554003
B05879,60381.150794401001
B05882,60381.150828985999
B05883,60381.150833569001
B05884,60381.150965387998
B05885,60381.151003674000
B05886,60381.151197218001
B05888,60381.151211281001
B05889,60381.151251164003
B05890,60381.151298056000
B05891,60381.151399577000
B05894,60381.151579038997
B05895,60381.151585510997
B05896,60381.151614579998
B05897,60381.151654991001
B05898,60381.151778263004
B05899,60381.151854401003
B05900,60381.151956226997
B05901,60381.151960887997
B05902,60381.151986293000
B05903,60381.151996155997
B05904,60381.152085898000
B05905,60381.152146872002
B05907,60381.152181935002
B05908,60381.152314211999
B05909,60381.152337594001
B05910,60381.153182700997
B05915,60381.153539345003
B05916,60381.153552625001
B05918,60381.153583314997
B05919,60381.153653900998
B05920,60381.153668781997
B05921,60381.153719595000
B05923,60381.153819837004
B05924,60381.153828962000
B05925,60381.153859090999
B05926,60381.154098061998
B05927,60381.154116316997
B05928,60381.154121419000
B05930,60381.154166294997
B05931,60381.154201047997
B05932,60381.154256688002
B05933,60381.154268044003
B05934,60381.154270551000
B05936,60381.154278000999
B05937,60381.154335788000
B05938,60381.154393664001
B05939,60381.154418664002
B05940,60381.154572621002
B05941,60381.154696534002
B05942,60381.154727565001
B05943,60381.154800090000
B05945,60381.154904727999
B05946,60381.154932432000
B05947,60381.155014187003
B05948,60381.155064364997
B05949,60381.155110419000
B05952,60381.155119331001
B05954,60381.155149924998
B05955,60381.155183358002
B05957,60381.155238715997
B05959,60381.155276350000
B05960,60381.155305200999
B05961,60381.155328667999
B05962,60381.155352943999
B05964,60381.155444415999
B05966,60381.155467939003
B05967,60381.155587613997
B05969,60381.155804139999
B05970,60381.155839501000
B05971,60381.155914283001
B05972,60381.156062850998
B05973,60381.156067436001
B05975,60381.156078111002
B05976,60381.156129413001
B05977,60381.156394461999
B05978,60381.156403956003
B05979,60381.156502537000
B05980,60381.156547245002
B05981,60381.156635225998
B05982,60381.156652152000
B05983,60381.156728845999
B05984,60381.156769743997
B05985,60381.156814670001
B05986,60381.156902581999
B05990,60381.156947244002
B05991,60381.156990445001
B05992,60381.157009775001
B05994,60381.157016199999
B05995,60381.157220672001
B05996,60381.157268716001
B05997,60381.157321305996
B05998,60381.157324860003
B05999,60381.157503825998
B06000,60381.157513430000
B06001,60381.157537587998
B06003,60381.157700729003
B06004,60381.157726812002
B06006,60381.157832871002
B06007,60381.157878605998
B06008,60381.157944277998
B06012,60381.158138790997
B06015,60381.158145481000
B06017,60381.158248414002
B06018,60381.158322190000
B06019,60381.158370602003
B06020,60381.158548526000
B06021,60381.158591225998
B06022,60381.158720378997
B06023,60381.158912765997
B06024,60381.158943836999
B06025,60381.158980535001
B06026,60381.159127576997
B06027,60381.159191610001
B06028,60381.159280965003
B06029,60381.159588228002
B06030,60381.159618584999
B06031,60381.159642543003
B06032,60381.159772309002
B06033,60381.160041550000
B06034,60381.160064721000
B06036,60381.160092356004
B06037,60381.160354350999
B06038,60381.160359016998
B06040,60381.160384426999
B06042,60381.160403813999
B06043,60381.160411156001
B06044,60381.160421465000
B06045,60381.160505658998
B06046,60381.160511995004
B06047,60381.160583470002
B06048,60381.160592442997
B06049,60381.160616697001
B06050,60381.160697619001
B06051,60381.160727442999
B06052,60381.160830280001
B06053,60381.160834057999
B06054,60381.160952532002
B06055,60381.161005959999
B06056,60381.161234034997
B06057,60381.161237403001
B06059,60381.161306978996
B06060,60381.161429840002
B06062,60381.161506406002
B06065,60381.161570320000
B06067,60381.161581751003
B06069,60381.161594447003
B06070,60381.161661942999
B06071,60381.161713832000
B06073,60381.161751911997
B06076,60381.161756230998
B06077,60381.161776089000
B06078,60381.161864187998
B06079,60381.161979299002
B06080,60381.161983646998
B06081,60381.162008378000
B06082,60381.162114555002
B06083,60381.162241764003
B06084,60381.162270918998
B06085,60381.162332699001
B06086,60381.162505310000
B06087,60381.162519734004
B06088,60381.162571973000
B06089,60381.162673589999
B06090,60381.162787713998
B06091,60381.162880582997
B06092,60381.163110961003
B06093,60381.163183668003
B06094,60381.163276181003
B06095,60381.163317302002
B06099,60381.163338739003
B06101,60381.163344768996
B06102,60381.163354222001
B06103,60381.163472164997
B06105,60381.163608199000
B06107,60381.163643471002
B06108,60381.163729722000
B06109,60381.163802902003
B06110,60381.163826468997
B06111,60381.164005412000
B06113,60381.164238332000
B06114,60381.164302457000
B06115,60381.164306708000
B06116,60381.164390097001
B06117,60381.164437170999
B06118,60381.164558436001
B06119,60381.164600885000
B06120,60381.164679772999
B06121,60381.164691370002
B06124,60381.164725103998
B06125,60381.164743103996
B06126,60381.164842272003
B06127,60381.164967702003
B06128,60381.165021829998
B06129,60381.165126428001
B06130,60381.165197492002
B06131,60381.165199271003
B06132,60381.165222543998
B06134,60381.165268618999
B06136,60381.165521524999
B06137,60381.165571584999
B06138,60381.165606757997
B06139,60381.165658045997
B06140,60381.165859077002
B06141,60381.166036672999
B06142,60381.166083354998
B06143,60381.166158451000
B06144,60381.166225907000
B06145,60381.166286662003
B06146,60381.166398569003
B06148,60381.166642450000
B06150,60381.166762565997
B06151,60381.166887970001
B06152,60381.166979936999
B06155,60381.167097047000
B06156,60381.167135688003
B06158,60381.167348759998
B06159,60381.167363448003
B06160,60381.167386004003
B06161,60381.167393545002
B06163,60381.167497169001
B06166,60381.167554601001
B06167,60381.167668515998
B06168,60381.167720778998
B06169,60381.167825208002
B06172,60381.167878011998
B06173,60381.167890283003
B06174,60381.168010964997
B06175,60381.168111093000
B06176,60381.168125397999
B06177,60381.168156473002
B06178,60381.168203925001
B06179,60381.168231247000
B06180,60381.168259787999
B06181,60381.168296604003
B06182,60381.168346922997
B06183,60381.168374968001
B06185,60381.168413131003
B06186,60381.168438941000
B06188,60381.168483119996
B06189,60381.168506763999
B06190,60381.168548923000
B06191,60381.168559717997
B06192,60381.168715751002
B06193,60381.168750190001
B06196,60381.168770684999
B06198,60381.168839742000
B06199,60381.168898771997
B06200,60381.168909239001
B06201,60381.168976658002
B06202,60381.169055694998
B06203,60381.169093217002
B06204,60381.169135092001
B06205,60381.169156397002
B06206,60381.169215055001
B06207,60381.169330694000
B06208,60381.169421792998
B06209,60381.169478028001
B06210,60381.169773339003
B06211,60381.169948969000
B06212,60381.169955368001
B06213,60381.169984127002
B06215,60381.169985642999
B06216,60381.170230939002
B06217,60381.170283721003
B06218,60381.170354110996
B06219,60381.170370877997
B06220,60381.170379078998
B06221,60381.170407001002
B06222,60381.170408266997
B06224,60381.170553226002
B06225,60381.170804706999
B06227,60381.170900912999
B06228,60381.171034628998
B06229,60381.171038720997
B06230,60381.171148708003
B06231,60381.171329853998
B06233,60381.171595307998
B06234,60381.171709367998
B06235,60381.171796574999
B06236,60381.171843709002
B06237,60381.171845142002
B06238,60381.172212717996
B06239,60381.172261451000
B06241,60381.172304590000
B06242,60381.172333800001
B06244,60381.172342594000
B06246,60381.172359124001
B06247,60381.172437929003
B06248,60381.172633517002
B06249,60381.172637449003
B06250,60381.172706418998
B06251,60381.172823109999
B06252,60381.172899953999
B06253,60381.172901250997
B06254,60381.172998039001
B06255,60381.173004147000
B06256,60381.173054075000
B06257,60381.173073928003
B06258,60381.173241322998
B06259,60381.173243504003
B06260,60381.173424136003
B06261,60381.173528674000
B06262,60381.173562967997
B06263,60381.174010069000
B06264,60381.174055244999
B06268,60381.174177064997
B06269,60381.174229828001
B06270,60381.174295138997
B06271,60381.174324195003
B06272,60381.174402910001
B06273,60381.174416563001
B06274,60381.174441044001
B06275,60381.174456050001
B06276,60381.174604913998
B06278,60381.174649540000
B06279,60381.174804670001
B06280,60381.174808962001
B06281,60381.174849554998
B06282,60381.174850934003
B06283,60381.174909472997
B06284,60381.175068777004
B06286,60381.175111058998
B06288,60381.175126693000
B06289,60381.175131385004
B06291,60381.175144214001
B06292,60381.175150805000
B06293,60381.175153641001
B06294,60381.175157013000
B06295,60381.175303623997
B06297,60381.175444257999
B06299,60381.175502188002
B06300,60381.175558100003
B06301,60381.175645802999
B06302,60381.175667495001
B06303,60381.175873767999
B06304,60381.175951427998
B06305,60381.176107018000
B06306,60381.176157882997
B06307,60381.176212494000
B06308,60381.176334345997
B06309,60381.176352838003
B06310,60381.176479378002
B06311,60381.176498027999
B06312,60381.176528463999
B06313,60381.176549684998
B06314,60381.176631344999
B06315,60381.176783440002
B06317,60381.176798922999
B06318,60381.176831466000
B06319,60381.176851778000
B06320,60381.176952162001
B06321,60381.177027750004
B06322,60381.177336813998
B06323,60381.177366502001
B06324,60381.177431677002
B06325,60381.177604643999
B06327,60381.177617547000
B06328,60381.177618884998
B06329,60381.177692019002
B06330,60381.177762373001
B06331,60381.177775220996
B06334,60381.177995117003
B06335,60381.178166081998
B06336,60381.178289727002
B06338,60381.178350527000
B06341,60381.178399967997
B06342,60381.178476034002
B06343,60381.178518146997
B06344,60381.178523376999
B06345,60381.178726833001
B06346,60381.178739317998
B06347,60381.178795070999
B06348,60381.178873188997
B06349,60381.178948886001
B06350,60381.179330685001
B06351,60381.179331959000
B06352,60381.179369812999
B06353,60381.179391826998
B06355,60381.179508731002
B06356,60381.179525348001
B06357,60381.179599602998
B06358,60381.179641497998
B06359,60381.179660745001
B06360,60381.179839543001
B06361,60381.179886375998
B06362,60381.179912881998
B06363,60381.179914852997
B06364,60381.179922157004
B06365,60381.179942966002
B06367,60381.179992794001
B06371,60381.180013742996
B06372,60381.180315803998
B06375,60381.180495433000
B06378,60381.180642623003
B06381,60381.180717349998
B06383,60381.180799674003
B06384,60381.180814967003
B06385,60381.180836202002
B06386,60381.180864419999
B06387,60381.180893381003
B06388,60381.180939475998
B06389,60381.181002630001
B06391,60381.181090938997
B06393,60381.181232338000
B06394,60381.181241942002
B06395,60381.181273654998
B06396,60381.181349806997
B06397,60381.181391177997
B06398,60381.181477418999
B06399,60381.181495921999
B06402,60381.181684349001
B06403,60381.181689792000
B06405,60381.181763086999
B06406,60381.181908327999
B06407,60381.182181600998
B06408,60381.182300430999
B06409,60381.182371126000
B06411,60381.182594051999
B06412,60381.182621906999
B06413,60381.182669595997
B06414,60381.182727605999
B06415,60381.182787992002
B06416,60381.182826860000
B06419,60381.182860692003
B06421,60381.182970226000
B06423,60381.183059786003
B06429,60381.183111835002
B06431,60381.183198323997
B06432,60381.183199583997
B06433,60381.183319659998
B06434,60381.183321604003
B06435,60381.183341575001
B06436,60381.183356617003
B06437,60381.183438421998
B06438,60381.183691345999
B06439,60381.183742362002
B06440,60381.183751678996
B06441,60381.183836310003
B06442,60381.183888608997
B06443,60381.183938109003
B06444,60381.184040526001
B06445,60381.184042228000
B06447,60381.184055564001
B06449,60381.184139580997
B06450,60381.184149111003
B06452,60381.184274986001
B06453,60381.184490435000
B06456,60381.184517884001
B06458,60381.184911352997
B06459,60381.184965453998
B06460,60381.184988911002
B06461,60381.185173607002
B06462,60381.185201437998
B06463,60381.185602944002
B06465,60381.185646969003
B06466,60381.185707406003
B06468,60381.185710906000
B06469,60381.185792955999
B06470,60381.185794671997
B06472,60381.185861949001
B06474,60381.185949806997
B06475,60381.186042544003
B06476,60381.186084239002
B06477,60381.186182878002
B06478,60381.186252462998
B06479,60381.186439527002
B06480,60381.186623462003
B06481,60381.186724423002
B06482,60381.186751371999
B06483,60381.186786949998
B06484,60381.186898186999
B06485,60381.186903403002
B06486,60381.187036554998
B06487,60381.187053127003
B06488,60381.187300944999
B06490,60381.187401542003
B06491,60381.187420948998
B06492,60381.187437683002
B06493,60381.187455375002
B06495,60381.187505433998
B06496,60381.187521031999
B06498,60381.187660497002
B06500,60381.188052776997
B06501,60381.188137650002
B06502,60381.188197468000
B06503,60381.188270812003
B06504,60381.188337524000
B06505,60381.188478823999
B06506,60381.188575902997
B06507,60381.188597995002
B06509,60381.188600380003
B06511,60381.188617615000
B06512,60381.188649575000
B06513,60381.188992818999
B06514,60381.189041832004
B06516,60381.189617279000
B06517,60381.189649631000
B06518,60381.189814805999
B06519,60381.189977679001
B06520,60381.190041232003
B06521,60381.190210544999
B06522,60381.190245913000
B06523,60381.190288586004
B06524,60381.190323989998
B06525,60381.190387240000
B06526,60381.190575307999
B06527,60381.190666912000
B06529,60381.190679952000
B06530,60381.190727467001
B06531,60381.190733812000
B06532,60381.190975835001
B06533,60381.191038115998
B06534,60381.191071663001
B06535,60381.191105929996
B06536,60381.191165584001
B06537,60381.191272917000
B06538,60381.191340252997
B06539,60381.191421866999
B06540,60381.191503116002
B06541,60381.191555614998
B06542,60381.191715916000
B06543,60381.191886089997
B06544,60381.191907344000
B06545,60381.191933629001
B06546,60381.191935050003
B06547,60381.192009070000
B06550,60381.192098943997
B06553,60381.192106912997
B06554,60381.192173654003
B06556,60381.192191668000
B06558,60381.192254353002
B06559,60381.192312050000
B06560,60381.192326869001
B06561,60381.192328785000
B06562,60381.192369418997
B06563,60381.192389559998
B06564,60381.192613936997
B06566,60381.192627885997
B06567,60381.192648144002
B06570,60381.192691085998
B06573,60381.192696188002
B06574,60381.192792160997
B06575,60381.192869510000
B06577,60381.193007882001
B06578,60381.193052458002
B06580,60381.193077035001
B06581,60381.193335825999
B06583,60381.193431959000
B06586,60381.193463176001
B06588,60381.193473029998
B06589,60381.193474904998
B06590,60381.193581473002
B06591,60381.193604893997
B06593,60381.193652900998
B06594,60381.193694982998
B06595,60381.194004407000
B06596,60381.194011361004
B06597,60381.194021292002
B06598,60381.194104857997
B06599,60381.194108199001
B06603,60381.194165977002
B06604,60381.194171210998
B06605,60381.194173233001
B06607,60381.194197719000
B06608,60381.194237655996
B06610,60381.194296444002
B06611,60381.194438553997
B06612,60381.194450051000
B06613,60381.194457488004
B06614,60381.194504820996
B06615,60381.194866145997
B06616,60381.195012914002
B06617,60381.195016851001
B06618,60381.195044266999
B06619,60381.195144477999
B06620,60381.195319849001
B06621,60381.195470459999
B06622,60381.195644979001
B06623,60381.195709690001
B06625,60381.195726209997
B06626,60381.195798859000
B06627,60381.195879165003
B06628,60381.195982062003
B06629,60381.195991597000
B06630,60381.196074908003
B06631,60381.196145834998
B06632,60381.196255843999
B06633,60381.196327049001
B06634,60381.196461195002
B06635,60381.196470474002
B06636,60381.196692245001
B06637,60381.197076019002
B06638,60381.197254443003
B06639,60381.197324328998
B06641,60381.197337113001
B06642,60381.197391592003
B06644,60381.197398187003
B06646,60381.197402787999
B06647,60381.197418167001
B06649,60381.197483114003
B06651,60381.197489935999
B06652,60381.197615529003
B06653,60381.197649841997
B06654,60381.197685382002
B06655,60381.197827128002
B06656,60381.197849160999
B06657,60381.197850826997
B06658,60381.197854457998
B06659,60381.197951228001
B06660,60381.197979436998
B06662,60381.197987396998
B06664,60381.198108418997
B06665,60381.198239070000
B06666,60381.198322554999
B06667,60381.198394669002
B06669,60381.198566348998
B06670,60381.198707415999
B06671,60381.198754231002
B06672,60381.198756265003
B06673,60381.198838037999
B06674,60381.198994370003
B06676,60381.199010755001
B06677,60381.199014874001
B06678,60381.199172271998
B06679,60381.199192332999
B06680,60381.199321603999
B06681,60381.199330830001
B06682,60381.199344378001
B06683,60381.199351351002
B06684,60381.199447165003
B06685,60381.199457151000
B06686,60381.199495476998
B06687,60381.199662236002
B06688,60381.199681093000
B06691,60381.199725448998
B06692,60381.199804896001
B06693,60381.199822240997
B06694,60381.200095376997
B06695,60381.200190627998
B06696,60381.200200280997
B06697,60381.200286186999
B06698,60381.200320611999
B06700,60381.200430580000
B06701,60381.200565509003
B06702,60381.200651072999
B06703,60381.200725718001
B06705,60381.200796810001
B06706,60381.200853381997
B06707,60381.200917369002
B06708,60381.201005021998
B06709,60381.201009003998
B06710,60381.201056274003
B06711,60381.201101810002
B06715,60381.201114558004
B06716,60381.201178411000
B06717,60381.201409039997
B06718,60381.201431414003
B06719,60381.201516528999
B06720,60381.201532079998
B06721,60381.201539433998
B06722,60381.201919049003
B06723,60381.201920250998
B06724,60381.202213240002
B06725,60381.202261806997
B06726,60381.202399788999
B06727,60381.202515696001
B06728,60381.202557604003
B06729,60381.202595629999
B06730,60381.202767709998
B06731,60381.202788964998
B06732,60381.202880732999
B06735,60381.202890740999
B06737,60381.202932740001
B06738,60381.202982936004
B06739,60381.203139110999
B06740,60381.203179065000
B06741,60381.203180381002
B06742,60381.203184295002
B06744,60381.203268480000
B06745,60381.203338615996
B06748,60381.203402888001
B06749,60381.203415199998
B06751,60381.203431134003
B06753,60381.203592500002
B06754,60381.203708385001
B06755,60381.203722111000
B06756,60381.203915819002
B06757,60381.203920954002
B06758,60381.204068546998
B06759,60381.204191272998
B06761,60381.204193302001
B06763,60381.204452894002
B06764,60381.204459257002
B06765,60381.204502945002
B06766,60381.204632674999
B06767,60381.204655658999
B06768,60381.204962497002
B06769,60381.204967327001
B06770,60381.204980139002
B06771,60381.205003205003
B06772,60381.205009511999
B06774,60381.205057277999
B06775,60381.205138249999
B06776,60381.205414286000
B06777,60381.205472661997
B06778,60381.205555394998
B06779,60381.205558907997
B06780,60381.205723329003
B06781,60381.205750326997
B06782,60381.205860435999
B06783,60381.206168589997
B06784,60381.206270804003
B06785,60381.206276857003
B06786,60381.206297573000
B06788,60381.206316101998
B06790,60381.206323434002
B06791,60381.206405543999
B06793,60381.206571524999
B06795,60381.206606915002
B06796,60381.206683454999
B06797,60381.206746595002
B06798,60381.206777266001
B06799,60381.206907551998
B06800,60381.207014451997
B06804,60381.207018467001
B06805,60381.207062050002
B06806,60381.207176199998
B06807,60381.207192335001
B06809,60381.207258980001
B06810,60381.207570370003
B06811,60381.207598715002
B06812,60381.207680824999
B06813,60381.207694716002
B06814,60381.207754975003
B06816,60381.207800928998
B06817,60381.208100477001
B06818,60381.208116542999
B06819,60381.208139896000
B06820,60381.208221137000
B06821,60381.208323981002
B06822,60381.208422215001
B06823,60381.208487937001
B06824,60381.208514949001
B06825,60381.208526782997
B06826,60381.208542257998
B06827,60381.208563966997
B06828,60381.208595057004
B06830,60381.208601297003
B06834,60381.208633269001
B06835,60381.208670284999
B06837,60381.208791562000
B06839,60381.208824396999
B06840,60381.208872427000
B06843,60381.208956123999
B06844,60381.209016228000
B06846,60381.209029946003
B06847,60381.209042629998
B06848,60381.209095972001
B06849,60381.209397885999
B06850,60381.209566320002
B06851,60381.209572063999
B06852,60381.209652559002
B06856,60381.209839321004
B06857,60381.209993814002
B06858,60381.210037762001
B06859,60381.210203941999
B06860,60381.210296238001
B06861,60381.210401924000
B06862,60381.210429708997
B06863,60381.210433838001
B06864,60381.210691136002
B06865,60381.210717925002
B06866,60381.210932690999
B06868,60381.211029231999
B06870,60381.211034863001
B06871,60381.211036328998
B06872,60381.211054801999
B06873,60381.211168852999
B06874,60381.211305710000
B06875,60381.211330710998
B06876,60381.211356047999
B06877,60381.211392299003
B06878,60381.211418801002
B06879,60381.211561370001
B06880,60381.211606527999
B06881,60381.211664861999
B06882,60381.211776910000
B06884,60381.211838124997
B06885,60381.211889113001
B06886,60381.211890373997
B06887,60381.211908379002
B06888,60381.211912225001
B06889,60381.211966397997
B06890,60381.212002214001
B06891,60381.212052823001
B06892,60381.212178462003
B06893,60381.212180273003
B06894,60381.212262997004
B06895,60381.212267133997
B06896,60381.212487844998
B06897,60381.212519754001
B06898,60381.212603492997
B06899,60381.212642666003
B06900,60381.212858701998
B06902,60381.212967983003
B06903,60381.212983867998
B06904,60381.213185799003
B06907,60381.213227647997
B06909,60381.213245535000
B06911,60381.213388951001
B06913,60381.213468556998
B06914,60381.213472748997
B06915,60381.213499532998
B06916,60381.213745681001
B06917,60381.213747492002
B06919,60381.213781434999
B06920,60381.213902395000
B06921,60381.214014976002
B06923,60381.214029117000
B06924,60381.214094887997
B06925,60381.214124443999
B06926,60381.214132048997
B06927,60381.214208696998
B06928,60381.214227630997
B06929,60381.214432143002
B06930,60381.214665205000
B06931,60381.214927319001
B06932,60381.215073152001
B06933,60381.215199295002
B06934,60381.215210445996
B06935,60381.215294307003
B06936,60381.215503280997
B06937,60381.215531904003
B06940,60381.215614850997
B06941,60381.215775684002
B06943,60381.216036660000
B06944,60381.216038193998
B06945,60381.216079142003
B06946,60382.170573700998
B06947,60382.170696722998
B06948,60382.170977583002
B06952,60382.171001838004
B06953,60382.171162129998
B06954,60382.171294398999
B06955,60382.171434365002
B06956,60382.171642606001
B06958,60382.171660314998
B06959,60382.171768521999
B06960,60382.171820488002
B06961,60382.171847008998
B06962,60382.171958703002
B06963,60382.171976803002
B06964,60382.171986738002
B06965,60382.172067059000
B06966,60382.172261840999
B06967,60382.172483964001
B06968,60382.172584341999
B06972,60382.172629783003
B06974,60382.172711022999
B06975,60382.172714195003
B06976,60382.172765843003
B06977,60382.172803137000
B06978,60382.172823822999
B06980,60382.172829260999
B06982,60382.172943231002
B06983,60382.172956779003
B06985,60382.173013521002
B06987,60382.173276267000
B06988,60382.173328999001
B06990,60382.173396639999
B06991,60382.173436896002
B06992,60382.173447979003
B06993,60382.173530207001
B06995,60382.173608347999
B06996,60382.173839331997
B06997,60382.173891124999
B07000,60382.173897401000
B07001,60382.173992213997
B07002,60382.174247638002
B07004,60382.174255701997
B07007,60382.174296468998
B07011,60382.174438700997
B07012,60382.174492985003
B07013,60382.174559820996
B07014,60382.174641174999
B07015,60382.174863118998
B07016,60382.174865408000
B07017,60382.175055924999
B07018,60382.175107736999
B07020,60382.175130844000
B07021,60382.175296620997
B07022,60382.175463662999
B07023,60382.175550598004
B07024,60382.175615794004
B07029,60382.175800076999
B07030,60382.175802671001
B07031,60382.175810603003
B07032,60382.175928459001
B07033,60382.175933138002
B07034,60382.175977755003
B07035,60382.176046569999
B07036,60382.176080286001
B07037,60382.176125120997
B07038,60382.176136112997
B07039,60382.176208655997
B07040,60382.176211669001
B07041,60382.176252161997
B07042,60382.176268360003
B07044,60382.176360897000
B07045,60382.176450608000
B07046,60382.176500093999
B07047,60382.176509541998
B07048,60382.176537031999
B07049,60382.176577061000
B07050,60382.176778542002
B07051,60382.176838646999
B07052,60382.176846269998
B07053,60382.177041360999
B07054,60382.177272285997
B07055,60382.177458487997
B07056,60382.177569435000
B07057,60382.177646420001
B07058,60382.177733760000
B07059,60382.177970559998
B07060,60382.177972434998
B07062,60382.178082635000
B07063,60382.178148496998
B07064,60382.178150476997
B07065,60382.178325797002
B07066,60382.178646487002
B07067,60382.178657750999
B07068,60382.179066138997
B07069,60382.179094015999
B07070,60382.179165547997
B07072,60382.179168196999
B07073,60382.179172575001
B07075,60382.179232757997
B07077,60382.179300996002
B07078,60382.179435272003
B07079,60382.179455425001
B07080,60382.179608694001
B07082,60382.179649666003
B07083,60382.179730951000
B07084,60382.179782635998
B07085,60382.179789103997
B07086,60382.179802592997
B07090,60382.179843181999
B07091,60382.179938695997
B07092,60382.179974482002
B07094,60382.180022761997
B07095,60382.180101354999
B07096,60382.180119026998
B07097,60382.180126018997
B07098,60382.180128088999
B07099,60382.180171517997
B07100,60382.180172973996
B07101,60382.180180720003
B07104,60382.180204201002
B07105,60382.180305798996
B07108,60382.180343002001
B07109,60382.180678445999
B07110,60382.180951310002
B07112,60382.180965883999
B07113,60382.181008410000
B07114,60382.181019598000
B07115,60382.181049895997
B07116,60382.181058470000
B07117,60382.181099959998
B07118,60382.181257374999
B07119,60382.181369341997
B07120,60382.181763307002
B07121,60382.181778781996
B07122,60382.181889715001
B07123,60382.182028101000
B07124,60382.182057972001
B07125,60382.182083564003
B07126,60382.182127056003
B07129,60382.182141488003
B07130,60382.182368164998
B07133,60382.182423405000
B07134,60382.182508587000
B07138,60382.182633529002
B07139,60382.182713109003
B07140,60382.182718607000
B07141,60382.182805094999
B07142,60382.182811002996
B07143,60382.182933565004
B07144,60382.182961910003
B07145,60382.182969246001
B07148,60382.183007460000
B07151,60382.183063053002
B07152,60382.183066138998
B07153,60382.183246029999
B07154,60382.183716065003
B07155,60382.183744424001
B07156,60382.183773919998
B07157,60382.183795598001
B07159,60382.183821594997
B07160,60382.183828018002
B07161,60382.183885090999
B07162,60382.183915875998
B07163,60382.184032630001
B07165,60382.184034651000
B07166,60382.184070279000
B07167,60382.184233164997
B07168,60382.184266557997
B07169,60382.184288691002
B07170,60382.184289851997
B07171,60382.184291448997
B07172,60382.184433258997
B07174,60382.184612434001
B07175,60382.184614086000
B07177,60382.184639047999
